flat,station_name,station_dist,num_station_2km
118 YISHUN RING RD,Yishun,1.0777721815060792,4
220 YISHUN ST 21,Yishun,0.36501370280783524,2
605 YISHUN ST 61,Khatib,0.6297880265308974,3
123 YISHUN ST 11,Yishun,0.6993830692195704,3
321 YISHUN CTRL,Khatib,0.3840883961284791,2
152 YISHUN ST 11,Yishun,0.22918280688555176,3
632 YISHUN ST 61,Khatib,0.7870002793691173,2
731 YISHUN ST 72,Yishun,0.6835812630928653,3
701 YISHUN AVE 5,Yishun,0.88922057617372,4
708 YISHUN AVE 5,Yishun,1.0932862550031652,4
126 YISHUN ST 11,Yishun,0.8149274023624473,4
362 YISHUN RING RD,Khatib,0.5856580898660853,2
241 YISHUN RING RD,Yishun,0.3024187627772806,2
242 YISHUN RING RD,Yishun,0.424538610088443,2
354 YISHUN RING RD,Khatib,0.5240109698331136,2
740 YISHUN AVE 5,Yishun,0.5201396893861122,3
703 YISHUN AVE 5,Yishun,0.8922810644171986,3
122 YISHUN ST 11,Yishun,0.7882139582310993,3
228 YISHUN ST 21,Yishun,0.5172152718991948,2
117 YISHUN RING RD,Yishun,1.1444871352829977,4
141 YISHUN RING RD,Yishun,0.7617222022655251,4
720 YISHUN ST 71,Yishun,0.9926994681827906,3
148 YISHUN ST 11,Yishun,0.5137863757432851,3
208 YISHUN ST 21,Yishun,0.09866730935644481,2
146 YISHUN ST 11,Yishun,0.4818897136709928,3
423 YISHUN AVE 11,Khatib,0.9028676682236657,2
203 YISHUN ST 21,Yishun,0.0,2
862 YISHUN AVE 4,Khatib,0.9359896602775907,2
147 YISHUN ST 11,Yishun,0.5554481656204756,3
202 YISHUN ST 21,Yishun,0.060945700205781966,2
217 YISHUN ST 21,Yishun,0.21714726144857957,2
218 YISHUN ST 21,Yishun,0.25607390877400893,2
253 YISHUN RING RD,Yishun,0.656285309826855,2
245 YISHUN AVE 9,Yishun,0.7279218814285938,2
262 YISHUN ST 22,Yishun,0.6192497407900833,2
746 YISHUN ST 72,Yishun,0.41894452068209986,3
437 YISHUN AVE 6,Khatib,0.8922174240242661,2
741 YISHUN AVE 5,Yishun,0.41431708280371493,3
249 YISHUN AVE 9,Yishun,0.7533069076692849,2
254 YISHUN RING RD,Yishun,0.6035692111962201,2
783 YISHUN RING RD,Khatib,0.9563671606289813,3
329 YISHUN RING RD,Khatib,0.5740743462037392,2
849 YISHUN RING RD,Khatib,1.1114506622050446,3
745 YISHUN ST 72,Yishun,0.3985185413860684,3
839 YISHUN ST 81,Khatib,1.2998064623033925,3
173 YISHUN AVE 7,Yishun,0.9437396648493458,3
403 YISHUN AVE 6,Khatib,0.9063838388748443,2
718 YISHUN ST 71,Yishun,1.0170516429354002,3
433 YISHUN AVE 6,Khatib,0.911632804547667,2
250 YISHUN AVE 9,Yishun,0.7606114166430511,2
101 YISHUN AVE 5,Yishun,1.0153262382485118,4
389 YISHUN AVE 6,Khatib,0.9448697378206337,2
638 YISHUN ST 61,Khatib,0.6249623780218025,3
778 YISHUN AVE 2,Khatib,0.8358181804080376,3
435 YISHUN AVE 6,Khatib,0.8851171790246446,2
766 YISHUN AVE 3,Yishun,0.7364881606296891,3
233 YISHUN ST 21,Yishun,0.4919801553045342,2
367 YISHUN RING RD,Khatib,0.6788249392939225,2
111 YISHUN RING RD,Yishun,0.9503237994640321,4
609 YISHUN ST 61,Khatib,0.6859331771445092,3
868 YISHUN ST 81,Khatib,1.344952548362283,3
399 YISHUN AVE 6,Khatib,0.7617699508572977,2
634 YISHUN ST 61,Khatib,0.7496206173199006,2
647 YISHUN ST 61,Khatib,0.4902590132331482,3
785 YISHUN AVE 2,Khatib,0.861539848555388,3
415 YISHUN AVE 11,Khatib,0.6074487189485439,2
765 YISHUN ST 72,Yishun,0.7033990000471092,3
247 YISHUN AVE 9,Yishun,0.754392255192451,2
730 YISHUN ST 71,Yishun,0.7009799971421853,3
175 YISHUN AVE 7,Yishun,0.9004408432924644,3
274 YISHUN ST 22,Yishun,0.7862332614604841,2
613 YISHUN ST 61,Khatib,0.841821674598581,3
363 YISHUN RING RD,Khatib,0.6391386488404844,2
756 YISHUN ST 72,Yishun,0.6052346113532462,3
283 YISHUN AVE 6,Yishun,1.0095105538133617,2
398 YISHUN RING RD,Khatib,0.7074965340984871,2
787 YISHUN RING RD,Khatib,1.066147835233087,3
768 YISHUN AVE 3,Khatib,0.7445876414428566,3
302 YISHUN CTRL,Yishun,0.3298711136202676,2
626 YISHUN ST 61,Khatib,1.037917033366475,3
610 YISHUN ST 61,Khatib,0.7382365664750516,3
308 YISHUN RING RD,Yishun,0.42337966050852355,2
167 YISHUN RING RD,Yishun,0.8174131965620713,3
816 YISHUN ST 81,Sembawang,1.6180697964408137,4
289 YISHUN AVE 6,Yishun,1.111978000578915,2
617 YISHUN RING RD,Khatib,0.901256025860568,3
210 YISHUN ST 21,Yishun,0.2403515046983899,2
204 YISHUN ST 21,Yishun,0.11032746968457657,2
737 YISHUN ST 72,Yishun,0.5205498951485084,3
115B YISHUN RING RD,Yishun,1.1163017886406585,4
833 YISHUN ST 81,Khatib,1.4114077218030971,4
170 YISHUN AVE 7,Yishun,0.8346025520798063,3
159 YISHUN ST 11,Yishun,0.38343900589244617,2
749 YISHUN ST 72,Yishun,0.39470035240654444,3
272 YISHUN ST 22,Yishun,0.875516705787208,2
412 YISHUN RING RD,Khatib,0.7163483005996767,2
357 YISHUN RING RD,Khatib,0.6099544148456741,2
622 YISHUN RING RD,Khatib,1.0055341492696002,3
296 YISHUN ST 20,Yishun,0.5363172866443079,2
644 YISHUN ST 61,Khatib,0.5443540085313366,3
860 YISHUN AVE 4,Khatib,0.8583896882376031,2
298 YISHUN ST 20,Yishun,0.593784665983651,2
800 YISHUN RING RD,Khatib,1.2030835190522828,3
212 YISHUN ST 21,Yishun,0.13822817997328674,2
775 YISHUN RING RD,Khatib,0.9864699684875079,3
297 YISHUN ST 20,Yishun,0.581702022791611,2
238 YISHUN RING RD,Yishun,0.37568745396017034,2
636 YISHUN ST 61,Khatib,0.6508965194128833,2
657 YISHUN AVE 4,Khatib,0.38925525651620296,2
624 YISHUN RING RD,Khatib,0.99310199526577,3
866 YISHUN ST 81,Khatib,1.2482613736485717,3
809 YISHUN RING RD,Sembawang,1.1231646606713934,4
326 YISHUN RING RD,Khatib,0.4904442011691285,2
850 YISHUN ST 81,Khatib,1.1562073324407816,3
360 YISHUN RING RD,Khatib,0.6229315698349999,2
405 YISHUN AVE 6,Khatib,0.9838872887380818,2
324 YISHUN CTRL,Khatib,0.38056770165414405,2
606 YISHUN ST 61,Khatib,0.661136837388799,3
851 YISHUN ST 81,Khatib,1.1772130620915195,3
361 YISHUN RING RD,Khatib,0.672773914886446,2
611 YISHUN ST 61,Khatib,0.7664081242935907,3
877 YISHUN ST 81,Khatib,1.406788491089813,3
640A YISHUN ST 61,Khatib,0.5404460265518831,2
226E ANG MO KIO AVE 1,Bishan,0.4156815329589806,6
180 ANG MO KIO AVE 5,Mayflower,0.45654419035446,6
538 ANG MO KIO AVE 5,Ang Mo Kio,0.9587549786326843,2
727 ANG MO KIO AVE 6,Ang Mo Kio,0.38901094412616327,4
153 ANG MO KIO AVE 5,Mayflower,0.48940227744869547,5
536 ANG MO KIO AVE 10,Ang Mo Kio,0.946256827544578,2
559 ANG MO KIO AVE 10,Ang Mo Kio,1.208277544186686,1
456 ANG MO KIO AVE 10,Ang Mo Kio,1.317073877341786,2
541 ANG MO KIO AVE 10,Ang Mo Kio,1.061583946642603,2
214 ANG MO KIO AVE 3,Bishan,0.6173793129547974,6
452 ANG MO KIO AVE 10,Ang Mo Kio,1.0180121389012886,2
441 ANG MO KIO AVE 10,Ang Mo Kio,0.8828289312851051,4
129 ANG MO KIO AVE 3,Mayflower,0.41966112030076064,6
728 ANG MO KIO AVE 6,Ang Mo Kio,0.3652127114935274,4
534 ANG MO KIO AVE 10,Ang Mo Kio,0.9274956988442156,2
608 ANG MO KIO AVE 5,Yio Chu Kang,0.557325599368353,6
223 ANG MO KIO AVE 1,Bishan,0.22503156466626817,6
462 ANG MO KIO AVE 10,Ang Mo Kio,1.254066158258519,2
152 ANG MO KIO AVE 5,Mayflower,0.4435726086885246,5
639 ANG MO KIO AVE 6,Mayflower,0.8608350693576137,6
444 ANG MO KIO AVE 10,Ang Mo Kio,1.0034698561833733,3
432 ANG MO KIO AVE 10,Ang Mo Kio,0.7400665049484914,3
215 ANG MO KIO AVE 1,Bishan,0.6290417556225618,6
112 ANG MO KIO AVE 4,Mayflower,0.4498752757843478,6
107 ANG MO KIO AVE 4,Mayflower,0.2827506080949108,6
163 ANG MO KIO AVE 4,Mayflower,0.17843560882308954,6
646 ANG MO KIO AVE 6,Mayflower,0.8743691096865316,5
644 ANG MO KIO AVE 4,Mayflower,0.7272482932443816,6
302 ANG MO KIO AVE 3,Ang Mo Kio,0.32353632397482035,4
255 ANG MO KIO AVE 4,Mayflower,0.5929139938805039,6
319 ANG MO KIO AVE 1,Ang Mo Kio,0.5034831973197267,4
229 ANG MO KIO AVE 3,Mayflower,0.4291212562223259,6
611 ANG MO KIO AVE 5,Yio Chu Kang,0.6207213289950685,6
612 ANG MO KIO AVE 4,Mayflower,0.6917835292229328,6
175 ANG MO KIO AVE 4,Mayflower,0.4273053930464837,5
211 ANG MO KIO AVE 3,Mayflower,0.4558900238922975,6
436 ANG MO KIO AVE 10,Ang Mo Kio,0.8150146319913361,4
562 ANG MO KIO AVE 3,Ang Mo Kio,1.3296353982672957,1
461 ANG MO KIO AVE 10,Ang Mo Kio,1.172726972014364,2
221 ANG MO KIO AVE 1,Bishan,0.37871593365864936,6
205 ANG MO KIO AVE 1,Ang Mo Kio,0.49086261114132557,6
522 ANG MO KIO AVE 5,Ang Mo Kio,0.663992479470872,3
578 ANG MO KIO AVE 10,Ang Mo Kio,0.9083669791384973,2
443 ANG MO KIO AVE 10,Ang Mo Kio,1.004249303278318,3
635 ANG MO KIO AVE 6,Mayflower,0.943789542885849,5
301 ANG MO KIO AVE 3,Ang Mo Kio,0.27839266591694184,4
327 ANG MO KIO AVE 3,Ang Mo Kio,0.2864184579376805,4
423 ANG MO KIO AVE 3,Ang Mo Kio,0.514728952098405,3
622 ANG MO KIO AVE 9,Yio Chu Kang,0.8280570997228988,6
620 ANG MO KIO AVE 9,Yio Chu Kang,0.8135533786375184,6
324 ANG MO KIO AVE 3,Ang Mo Kio,0.1463360882064471,4
501 ANG MO KIO AVE 5,Ang Mo Kio,0.7287899957454099,4
617 ANG MO KIO AVE 4,Mayflower,0.5553986289723909,6
609 ANG MO KIO AVE 4,Yio Chu Kang,0.6590807772432377,6
553 ANG MO KIO AVE 10,Ang Mo Kio,1.176145253428651,2
315A ANG MO KIO ST 31,Ang Mo Kio,0.6001553562739232,4
101 BEDOK NTH AVE 4,Tanah Merah,1.0627135617367576,6
535 BEDOK NTH ST 3,Bedok Reservoir,0.522306206051903,4
501 BEDOK NTH ST 3,Bedok North,0.738823432626511,5
502 BEDOK NTH ST 3,Bedok North,0.7116520780059605,5
19 CHAI CHEE RD,Bedok North,0.5267779960663972,4
54 CHAI CHEE ST,Bedok North,0.7227303844200692,4
548 BEDOK NTH AVE 1,Bedok North,0.5292344398186903,3
84 BEDOK NTH ST 4,Tanah Merah,0.8079250832726306,5
107 BEDOK NTH RD,Tanah Merah,1.1348881642355835,6
533 BEDOK NTH ST 3,Bedok Reservoir,0.5154582276917656,3
702 BEDOK RESERVOIR RD,Bedok Reservoir,0.20100018116050247,4
520 BEDOK NTH AVE 1,Bedok North,0.4569140471509555,3
116 BEDOK RESERVOIR RD,Kaki Bukit,0.8358655385571974,5
59 CHAI CHEE RD,Bedok North,0.7619848828082681,5
122 BEDOK NTH ST 2,Tanah Merah,0.9335112238677022,5
530 BEDOK NTH ST 3,Bedok Reservoir,0.7813452616372719,4
401 BEDOK NTH AVE 3,Bedok North,0.8944332985933995,5
546 BEDOK NTH ST 3,Bedok North,0.4966282179403498,4
138 BEDOK NTH ST 2,Tanah Merah,1.0895263685332826,6
28 NEW UPP CHANGI RD,Bedok,0.7944632424839871,3
410 BEDOK NTH AVE 2,Bedok North,0.5698325854777342,4
149 BEDOK RESERVOIR RD,Bedok Reservoir,0.8644060620356756,4
214 BEDOK NTH ST 1,Bedok,0.5335281791808386,4
146 BEDOK RESERVOIR RD,Bedok Reservoir,0.9676955640855426,4
163 BEDOK STH RD,Tanah Merah,1.088293464266762,1
144 BEDOK RESERVOIR RD,Bedok Reservoir,0.9055379258786505,4
169 BEDOK STH AVE 3,Tanah Merah,1.02021899364049,3
52 NEW UPP CHANGI RD,Tanah Merah,0.7431753729309528,4
15 BEDOK STH RD,Bedok,0.938159161619566,3
107 BEDOK RESERVOIR RD,Kaki Bukit,0.9562918806567511,5
706 BEDOK NTH RD,Bedok Reservoir,0.16875740888439347,5
420 BEDOK NTH ST 1,Bedok North,0.25804699486574095,4
708 BEDOK NTH RD,Bedok Reservoir,0.2012913061317951,5
156 BEDOK STH AVE 3,Tanah Merah,1.2482625090628332,1
713 BEDOK RESERVOIR RD,Bedok Reservoir,0.2082697656717717,3
44 BEDOK STH RD,Tanah Merah,1.0565318792762213,3
522 BEDOK NTH AVE 1,Bedok North,0.4577405157047838,3
93 BEDOK NTH AVE 4,Tanah Merah,0.6501521552090521,5
712 BEDOK RESERVOIR RD,Bedok Reservoir,0.24097653063214935,3
672 JLN DAMAI,Kaki Bukit,0.801543333227486,5
159 BEDOK STH AVE 3,Tanah Merah,1.1636179264813145,1
112 BEDOK NTH RD,Bedok North,1.0839990296802593,6
147 BEDOK RESERVOIR RD,Bedok Reservoir,0.9872259439930182,4
22 BEDOK STH AVE 1,Bedok,0.5808610009286642,3
658 JLN TENAGA,Kaki Bukit,0.5166168765701061,6
765 BEDOK RESERVOIR VIEW,Tampines West,1.0909890315681372,6
180 BEDOK NTH RD,Tanah Merah,0.6616346480135374,4
63 CHAI CHEE RD,Bedok North,0.6084217098236413,4
761 BEDOK RESERVOIR VIEW,Tampines West,1.1420130773935078,6
185 BEDOK NTH RD,Tanah Merah,0.6943163270545145,4
115 LENGKONG TIGA,Kembangan,0.3888784532876706,8
55 NEW UPP CHANGI RD,Tanah Merah,0.6656948979045204,4
635 BEDOK RESERVOIR RD,Kaki Bukit,0.5331757493033471,6
516 BEDOK NTH AVE 2,Bedok North,0.6114881981677183,5
721 BEDOK RESERVOIR RD,Bedok Reservoir,0.6210117882576547,4
33 CHAI CHEE AVE,Bedok,0.23454848402864692,4
636 BEDOK RESERVOIR RD,Kaki Bukit,0.46807027341094287,6
634 BEDOK RESERVOIR RD,Kaki Bukit,0.5779281588943459,6
20 BEDOK STH RD,Bedok,0.8291277463577218,2
24 SIN MING RD,Bright Hill,0.4958428096928868,5
406 SIN MING AVE,Bishan,0.34755432860028296,5
105 BISHAN ST 12,Marymount,1.2363352838167898,5
185 BISHAN ST 13,Lorong Chuan,1.0972284864443551,4
308 SHUNFU RD,Bright Hill,0.9744209526798675,3
311 SHUNFU RD,Bright Hill,1.058286528607007,3
109 BISHAN ST 12,Marymount,1.227479308374714,5
125 BISHAN ST 12,Marymount,0.96043897169166,4
281 BISHAN ST 24,Bishan,1.2733461131199788,4
177 BISHAN ST 13,Marymount,0.9083821272409024,4
130 BISHAN ST 12,Marymount,0.9050642081609092,4
443 SIN MING AVE,Bright Hill,0.12160664444851148,4
249 BISHAN ST 22,Bishan,0.9623668902816735,4
193 BISHAN ST 13,Marymount,1.1346332844994216,4
293 BISHAN ST 22,Bishan,1.4515020715872453,5
447 BRIGHT HILL DR,Bright Hill,0.09880019429212408,4
250 BISHAN ST 22,Bishan,0.9366460964352007,4
232 BISHAN ST 22,Ang Mo Kio,1.2710298690108395,5
243 BISHAN ST 22,Ang Mo Kio,0.9845431225547097,4
450 SIN MING AVE,Bright Hill,0.2586593686784757,4
272 BISHAN ST 24,Bright Hill,1.1643225188272457,4
214 BISHAN ST 23,Ang Mo Kio,1.3480667107576378,5
147 BISHAN ST 11,Marymount,0.4387951885864081,7
444 SIN MING AVE,Bright Hill,0.10429734776496037,4
145 BISHAN ST 11,Marymount,0.5815047297660796,6
167 BISHAN ST 13,Lorong Chuan,0.8404186654170595,6
163 BISHAN ST 13,Lorong Chuan,0.7521459806925632,6
265 BISHAN ST 24,Bishan,0.9951412302425514,4
194 BISHAN ST 13,Marymount,1.0728608609682155,4
164 BISHAN ST 13,Lorong Chuan,0.7484433293340093,6
181 BISHAN ST 13,Lorong Chuan,1.0656467874394073,4
288 BISHAN ST 24,Bishan,1.3433613624381089,5
261 BISHAN ST 22,Bishan,1.0390072123420233,4
240 BISHAN ST 22,Ang Mo Kio,0.9954788078527055,4
446 BRIGHT HILL DR,Bright Hill,0.04150876251325754,4
109 BT BATOK WEST AVE 6,Bukit Batok,0.14728939285004145,4
275 BT BATOK EAST AVE 4,Hillview,1.03857057797848,2
420 BT BATOK WEST AVE 2,Keat Hong,1.3633122531551585,4
407 BT BATOK WEST AVE 4,Keat Hong,1.1208497167518174,5
152 BT BATOK ST 11,Bukit Batok,0.4011259253062447,4
505 BT BATOK ST 52,Bukit Batok,0.985020088264486,2
417 BT BATOK WEST AVE 4,Keat Hong,1.3488218651890806,4
333 BT BATOK ST 32,Keat Hong,1.2746511673688699,5
256 BT BATOK EAST AVE 4,Hillview,0.7554030222585811,2
134 BT BATOK WEST AVE 6,Bukit Batok,0.6789481894245949,5
530 BT BATOK ST 51,Hillview,1.1252557413183861,3
364 BT BATOK ST 31,Hillview,1.37643803604343,4
346 BT BATOK ST 34,Hillview,1.3221551788509152,5
229 BT BATOK EAST AVE 3,Bukit Batok,0.8855260970733524,2
215 BT BATOK ST 21,Bukit Batok,0.704703297611393,2
322 BT BATOK ST 33,Keat Hong,1.5248599220237053,4
167 BT BATOK WEST AVE 8,Bukit Batok,0.5430745978788027,5
228 BT BATOK CTRL,Bukit Batok,0.8058424292299653,2
135 BT BATOK WEST AVE 6,Bukit Batok,0.6318270440592674,5
160 BT BATOK ST 11,Bukit Batok,0.642291908725037,4
130 BT BATOK WEST AVE 6,Bukit Batok,0.5742792504031742,5
536 BT BATOK ST 52,Hillview,1.1262606593298847,3
338 BT BATOK ST 34,Bukit Gombak,1.2524429909941566,6
178 BT BATOK WEST AVE 8,Bukit Batok,0.49457910749183187,5
231 BT BATOK EAST AVE 5,Bukit Batok,0.8979869559865696,2
349 BT BATOK ST 34,Hillview,1.4035420422050489,5
511 BT BATOK ST 52,Hillview,0.9510835976364238,3
323 BT BATOK ST 33,Hillview,1.5191774253494388,4
371 BT BATOK ST 31,Hillview,1.18991144751101,4
149 BT BATOK WEST AVE 6,Bukit Batok,0.4710320595694081,4
307 BT BATOK ST 31,Bukit Batok,1.350073806396341,4
236 BT BATOK EAST AVE 5,Hillview,1.0335363014877788,2
243 BT BATOK EAST AVE 5,Hillview,0.978674282657756,2
266 BT BATOK EAST AVE 4,Hillview,0.8630402385439745,3
339 BT BATOK ST 34,Bukit Gombak,1.2590849253843406,5
289G BT BATOK ST 25,Bukit Batok,1.3102633273488307,3
291E BT BATOK ST 24,Bukit Batok,0.906365278808936,2
391 BT BATOK WEST AVE 5,Bukit Gombak,0.9317466173418701,7
211 BT BATOK ST 21,Bukit Batok,0.3692568731420687,4
384 BT BATOK WEST AVE 5,Bukit Gombak,1.1485087045304445,5
118 BT BATOK WEST AVE 6,Bukit Batok,0.44665730907078477,5
289E BT BATOK ST 25,Bukit Batok,1.3673288133569652,3
288G BT BATOK ST 25,Hillview,1.3455878442476268,3
192 BT BATOK WEST AVE 6,Bukit Batok,0.255723222360201,5
290D BT BATOK EAST AVE 3,Bukit Batok,1.172090824560881,2
140 BT BATOK ST 11,Bukit Batok,0.6349167892058195,4
330 BT BATOK ST 33,Keat Hong,1.384767956956132,6
389 BT BATOK WEST AVE 5,Bukit Gombak,1.014371730099227,6
221 BT BATOK EAST AVE 3,Bukit Batok,0.756695102383517,2
115 BT BATOK WEST AVE 6,Bukit Batok,0.35516115680764004,5
366 BT BATOK ST 31,Hillview,1.4106797054116382,4
356 BT BATOK ST 31,Hillview,1.2653177713919666,5
125 BT BATOK CTRL,Bukit Batok,0.6112245060700671,5
526 BT BATOK ST 51,Hillview,1.117533134030429,3
290C BT BATOK EAST AVE 3,Bukit Batok,1.1574751172046043,2
290B BT BATOK ST 24,Bukit Batok,1.1000583866532103,2
2 JLN BT HO SWEE,Havelock,0.17032733388054389,10
45 TELOK BLANGAH DR,Telok Blangah,0.49232268351341274,4
136 JLN BT MERAH,Tiong Bahru,1.0275255611066179,7
28 JLN BT MERAH,Redhill,0.9589050616090486,4
1 TELOK BLANGAH CRES,Redhill,0.8693332086740191,6
34 JLN BT HO SWEE,Havelock,0.6433169639907305,8
12 TAMAN HO SWEE,Havelock,0.07423493611745385,13
8 JLN BT HO SWEE,Havelock,0.13959599256244942,10
14 TAMAN HO SWEE,Havelock,0.09604315286091256,12
113 JLN BT MERAH,Tiong Bahru,1.0565955693179006,7
145 JLN BT MERAH,Tiong Bahru,0.9263153593940359,10
28 JLN KLINIK,Havelock,0.5208157372739853,8
16 TELOK BLANGAH CRES,Redhill,1.0832077838144751,5
24 BEO CRES,Havelock,0.48855299719634554,8
30 JLN KLINIK,Havelock,0.5245929558997172,8
15 TELOK BLANGAH CRES,Redhill,1.1654359490744315,5
104 BT PURMEI RD,HarbourFront,1.107884400219869,5
129 BT MERAH VIEW,Redhill,0.7387598249745735,5
102 BT PURMEI RD,HarbourFront,1.132415017883456,5
60 TELOK BLANGAH HTS,Telok Blangah,0.6107449613831262,4
48 LENGKOK BAHRU,Redhill,0.8177361863042701,4
34 TELOK BLANGAH WAY,HarbourFront,1.0847300530632122,4
26C JLN MEMBINA,Redhill,0.9174987649231413,5
105 BT PURMEI RD,HarbourFront,1.064168578339247,5
129 KIM TIAN RD,Tiong Bahru,0.7093448275633114,7
29 LIM LIAK ST,Tiong Bahru,0.40910733745412314,9
104B DEPOT RD,Telok Blangah,0.8364505128801215,4
111A DEPOT RD,Telok Blangah,0.69104161731906,4
37 LIM LIAK ST,Tiong Bahru,0.3956525735085667,9
104A DEPOT RD,Telok Blangah,0.8511184252393236,4
12 JLN BT MERAH,Queenstown,1.0724164084089978,6
119C KIM TIAN RD,Tiong Bahru,0.8021440482716136,6
86 TELOK BLANGAH HTS,Telok Blangah,0.26360858817513916,4
123 KIM TIAN RD,Tiong Bahru,0.576716972698919,7
85 TELOK BLANGAH HTS,Telok Blangah,0.31482896540835154,4
69 REDHILL CL,Redhill,0.21789559123469904,6
52 TELOK BLANGAH DR,Telok Blangah,0.5228353532745665,4
73 TELOK BLANGAH HTS,Telok Blangah,0.27916527028022087,4
118A JLN MEMBINA,Tiong Bahru,1.0099232653297805,6
87 ZION RD,Havelock,0.24300721716483834,12
106B DEPOT RD,Telok Blangah,0.7508684727045053,4
49 TELOK BLANGAH DR,Telok Blangah,0.5832231734532967,4
120A KIM TIAN PL,Tiong Bahru,0.7120293791038002,6
1 DELTA AVE,Great World,0.4080165108873071,9
119D KIM TIAN RD,Tiong Bahru,0.7556841767487674,6
109 GANGSA RD,Petir,0.13064939955626936,12
216 PETIR RD,Pending,0.41337341958453117,11
108 GANGSA RD,Petir,0.06754362808168954,12
220 PETIR RD,Pending,0.25205398162303816,11
125 PENDING RD,Bukit Panjang,0.1385380079900292,12
217 PETIR RD,Pending,0.28838084536857106,11
148 GANGSA RD,Petir,0.21106936509524216,12
412 SAUJANA RD,Fajar,0.335273943701931,12
275 BANGKIT RD,Pending,0.4041797647150759,11
142 PETIR RD,Petir,0.20779351092202497,12
207 PETIR RD,Pending,0.4814028656700041,10
415 SAUJANA RD,Fajar,0.3047507098790931,12
401 FAJAR RD,Fajar,0.26690813259011226,12
421 FAJAR RD,Fajar,0.3367816717586714,12
257 BANGKIT RD,Bangkit,0.17877582785729265,11
435 BT PANJANG RING RD,Segar,0.3357631748818069,11
242 BT PANJANG RING RD,Bangkit,0.0907248045461835,11
620 BT PANJANG RING RD,Senja,0.16811975254783051,13
533 BT PANJANG RING RD,Jelapang,0.21497969190566718,13
441 FAJAR RD,Fajar,0.19984495848471534,12
203 PETIR RD,Pending,0.5854913776334378,10
235 BT PANJANG RING RD,Bukit Panjang,0.1249289079701173,12
418 FAJAR RD,Fajar,0.38918270379277814,12
530 JELAPANG RD,Jelapang,0.23835412256773,12
406 FAJAR RD,Fajar,0.3770846937119843,12
481 SEGAR RD,Segar,0.17519384450819855,9
141 PETIR RD,Petir,0.2676825140873433,12
204 PETIR RD,Pending,0.5130304169381239,10
403 FAJAR RD,Fajar,0.3574928091058879,12
402 FAJAR RD,Bukit Panjang,0.3154220047081368,12
619 BT PANJANG RING RD,Senja,0.23442823677828573,13
508 JELAPANG RD,Segar,0.45084606933901583,11
519 JELAPANG RD,Jelapang,0.22453977943647638,11
522 JELAPANG RD,Jelapang,0.1869406955812679,12
272 BANGKIT RD,Bangkit,0.3378174893745748,11
484 SEGAR RD,Segar,0.09398297027510527,10
601 SENJA RD,Senja,0.42456355027152776,13
448 BT PANJANG RING RD,Fajar,0.2759375322985794,10
213 PETIR RD,Pending,0.5058080362793766,10
434 BT PANJANG RING RD,Segar,0.35556548078626293,11
512 JELAPANG RD,Jelapang,0.41924519356502854,11
627 SENJA RD,Senja,0.12335638947243781,14
535 BT PANJANG RING RD,Jelapang,0.2896099820714322,13
166 GANGSA RD,Petir,0.1432326150762474,12
626 SENJA RD,Senja,0.07031844636974734,13
419 FAJAR RD,Fajar,0.3093562915291052,12
623 SENJA RD,Senja,0.23506511248185208,13
175 LOMPANG RD,Petir,0.2354179702758353,12
479 SEGAR RD,Segar,0.19312890602528374,9
630 SENJA RD,Senja,0.18679834296983258,14
540 JELAPANG RD,Jelapang,0.39199633533216777,13
182 JELEBU RD,Petir,0.4268817154568664,13
470 SEGAR RD,Segar,0.09507490614009705,9
529 JELAPANG RD,Jelapang,0.09069440995739614,12
483 SEGAR RD,Segar,0.1098761404075897,10
478 SEGAR RD,Segar,0.1823001226397966,9
605 SENJA RD,Senja,0.5044655885152213,13
179 LOMPANG RD,Petir,0.28837514071951914,12
254 BANGKIT RD,Bangkit,0.14247499916842252,11
503 JELAPANG RD,Jelapang,0.35293036516021886,12
653 SENJA LINK,Jelapang,0.06859999422098603,13
185 JELEBU RD,Phoenix,0.44710046789149366,13
542 JELAPANG RD,Jelapang,0.4230046332480591,13
543 JELAPANG RD,Jelapang,0.4724193005532983,13
5 TOH YI DR,Beauty World,0.40228875101334405,3
14 TOH YI DR,Beauty World,0.42994823076363853,3
8 JLN KUKOH,Outram Park,0.40481691106406875,18
263 WATERLOO ST,Somerset,0.22886528163184067,22
4 TG PAGAR PLAZA,Maxwell,0.42510897726124125,11
661 BUFFALO RD,Little India,0.28263789701427067,20
662 BUFFALO RD,Little India,0.3020553837224854,20
671B KLANG LANE,Little India,0.23021953195027003,17
19 TECK WHYE LANE,Teck Whye,0.22904667172353826,10
105 TECK WHYE LANE,Teck Whye,0.4137846214552597,10
2 TECK WHYE AVE,Teck Whye,0.21245457642695043,9
10 TECK WHYE AVE,Teck Whye,0.19341191876301106,13
484A CHOA CHU KANG AVE 5,Keat Hong,0.6908939475899353,4
103 TECK WHYE LANE,Teck Whye,0.4640486399758635,12
685A CHOA CHU KANG CRES,Yew Tee,0.6958162677048857,2
659 CHOA CHU KANG CRES,Yew Tee,0.533641894825159,2
423 CHOA CHU KANG AVE 4,South View,0.7643502407734601,5
702 CHOA CHU KANG ST 53,Yew Tee,0.6519710944010181,6
297A CHOA CHU KANG AVE 2,Keat Hong,0.27572013634526504,5
684D CHOA CHU KANG CRES,Kranji,0.7381980016887194,2
408 CHOA CHU KANG AVE 3,Keat Hong,0.6484184172738051,4
