flat,station_name_2027_onwards,station_dist_2027_onwards,num_station_2km_2027_onwards
103 JLN RAJAH,Riviera,1.190424239783038,11
816 JELLICOE RD,Lavender,0.10367143773051522,20
64 MARINE DR,Marine Parade,0.27439808082557127,5
4 MARINE TER,Marine Terrace,0.29163673036606647,4
65 MARINE DR,Marine Parade,0.2914355378190818,6
66 MARINE DR,Marine Parade,0.30749981661516845,6
35 MARINE CRES,Marine Terrace,0.3378252784131915,4
62 MARINE DR,Marine Parade,0.21172487774393398,5
34 MARINE CRES,Marine Terrace,0.3474625940748172,5
55 MARINE TER,Marine Terrace,0.12994751537438365,4
17 MARINE TER,Marine Terrace,0.17651121362766303,4
79 MARINE DR,Marine Parade,0.1718145706409082,4
28 MARINE CRES,Marine Terrace,0.2656673702586128,4
73 MARINE DR,Marine Parade,0.16478029005002817,6
78 MARINE DR,Marine Parade,0.207217252962976,4
5 CHANGI VILLAGE RD,Jalan Besar,3.59156375326326,0
229 PASIR RIS ST 21,Pasir Ris East,0.5332896840731708,3
103 PASIR RIS ST 12,Pasir Ris East,0.14363781767332698,4
427 PASIR RIS DR 6,Pasir Ris East,0.4299422861091663,3
142 PASIR RIS ST 11,Pasir Ris East,0.5595955617214194,4
127 PASIR RIS ST 11,Pasir Ris East,0.5489501659496391,4
762 PASIR RIS ST 71,Tampines North,0.4537962934322548,4
106 PASIR RIS ST 12,Pasir Ris East,0.20437519198852497,4
472 PASIR RIS DR 6,Jalan Besar,0.3706118495862134,3
255 PASIR RIS ST 21,Pasir Ris East,0.5322079568904686,3
723 PASIR RIS ST 72,Tampines North,1.0745001590541785,3
252 PASIR RIS ST 21,Pasir Ris East,0.3695507224343999,3
215 PASIR RIS ST 21,Pasir Ris East,0.2666878843023792,4
458 PASIR RIS DR 4,Pasir Ris East,0.32474695227901457,3
742 PASIR RIS ST 71,Tampines North,0.6717857688013416,4
122 PASIR RIS ST 11,Pasir Ris East,0.5994771328382787,4
119 PASIR RIS ST 11,Pasir Ris East,0.527956105003061,4
417 PASIR RIS DR 6,Downtown,0.5519895610753924,3
561 PASIR RIS ST 51,Pasir Ris East,0.9668100816838265,4
758 PASIR RIS ST 71,Tampines North,0.5690478315211743,4
198 PASIR RIS ST 12,Pasir Ris East,0.17934704625627637,4
751 PASIR RIS ST 71,Tampines North,0.7323453102819844,3
428 PASIR RIS DR 6,Pasir Ris East,0.3415477718420319,4
759 PASIR RIS ST 71,Tampines North,0.5287327867478084,4
113 PASIR RIS ST 11,Pasir Ris East,0.4102255575515435,4
516 PASIR RIS ST 52,Tampines North,1.2121437309178034,4
515 PASIR RIS ST 52,Tampines North,1.1489285464924959,5
637 PASIR RIS DR 1,Tampines North,0.9965273633033038,4
186 PASIR RIS ST 11,Pasir Ris East,0.3709665871285886,4
486 PASIR RIS DR 4,Jalan Besar,0.5394294400137589,3
272 PASIR RIS ST 21,Pasir Ris East,0.7254109740658743,4
572 PASIR RIS ST 53,Downtown,1.1136115129746709,4
147 PASIR RIS ST 13,Pasir Ris East,0.6612382384243283,4
636 PASIR RIS DR 1,Tampines North,1.0365591063941868,4
638 PASIR RIS DR 1,Tampines North,1.0096868079145953,4
566 PASIR RIS ST 51,Downtown,1.0458709022370827,5
740 PASIR RIS ST 71,Tampines North,0.7668704704476641,3
635 PASIR RIS DR 1,Tampines North,1.0375995414798413,5
752 PASIR RIS ST 71,Tampines North,0.7037536608651793,4
251 PASIR RIS ST 21,Pasir Ris East,0.3856901370959262,3
253 PASIR RIS ST 21,Pasir Ris East,0.407396837779505,3
513 PASIR RIS ST 52,Tampines North,1.245745410142618,4
555 PASIR RIS ST 51,Pasir Ris East,0.8383792422078941,4
557 PASIR RIS ST 51,Pasir Ris East,0.828130290628951,4
217 PASIR RIS ST 21,Pasir Ris East,0.19909908017567896,3
161 PASIR RIS ST 13,Pasir Ris East,0.5939099594035803,4
250 PASIR RIS ST 21,Pasir Ris East,0.4316717799765885,3
630 PASIR RIS DR 3,Tampines North,1.1722451594479306,4
237 PASIR RIS ST 21,Pasir Ris East,0.7273775230249273,3
612 ELIAS RD,Tampines North,1.063122856855862,4
208 PASIR RIS ST 21,Pasir Ris East,0.37137916772255763,4
244 PASIR RIS ST 21,Pasir Ris East,0.5490674184776939,3
207 PASIR RIS ST 21,Pasir Ris East,0.3993499828748145,4
158 PASIR RIS ST 13,Pasir Ris East,0.5245997095792698,4
713 PASIR RIS ST 72,Loyang,1.1475218579031659,3
500 PASIR RIS ST 52,Downtown,1.0164902094328494,4
510 PASIR RIS ST 52,Downtown,1.1692493398471906,4
129 PASIR RIS ST 11,Pasir Ris East,0.47603802969273634,4
540 PASIR RIS ST 51,Downtown,0.9595327024876471,5
135 EDGEDALE PLAINS,Coral Edge,0.3484755586652043,13
102D PUNGGOL FIELD,Cove,0.11887769620869215,19
101D PUNGGOL FIELD,Cove,0.09044632273206674,19
173C PUNGGOL FIELD,Coral Edge,0.337385415364429,17
133 EDGEDALE PLAINS,Coral Edge,0.24862118797044871,14
178 EDGEFIELD PLAINS,Cove,0.27511776716480046,15
202B PUNGGOL FIELD,Cove,0.18752354317757702,18
105C EDGEFIELD PLAINS,Cove,0.18255070311038823,18
196A PUNGGOL FIELD,Cove,0.08710739438417246,17
196D PUNGGOL FIELD,Cove,0.14768496585366242,15
126C EDGEDALE PLAINS,Coral Edge,0.21347619426305525,15
104A EDGEFIELD PLAINS,Cove,0.29185577980921296,19
294 PUNGGOL CTRL,Cove,0.392583102211948,16
636B PUNGGOL DR,Kadaloor,0.32965968312579047,13
204A PUNGGOL FIELD,Cove,0.3440786204066503,19
175A PUNGGOL FIELD,Cove,0.3942760260855064,16
101A PUNGGOL FIELD,Cove,0.1477201183503596,18
636A PUNGGOL DR,Kadaloor,0.3031147055567197,13
118 EDGEFIELD PLAINS,Cove,0.3406329243431851,18
632B PUNGGOL DR,Kadaloor,0.41029889966616817,12
203B PUNGGOL FIELD,Cove,0.30839894036098614,20
638A PUNGGOL DR,Kadaloor,0.20137097798914502,11
195C PUNGGOL RD,Cove,0.21841286062138354,17
204D PUNGGOL FIELD,Cove,0.3944681757822705,20
181 EDGEFIELD PLAINS,Cove,0.3365782926792891,14
130 EDGEDALE PLAINS,Coral Edge,0.2926090532539873,15
102B PUNGGOL FIELD,Cove,0.05876440003216158,18
165A PUNGGOL CTRL,Punggol,0.20920247956268967,12
642D PUNGGOL DR,Kadaloor,0.11304033981727593,11
204C PUNGGOL FIELD,Cove,0.3499418319058576,20
176D EDGEFIELD PLAINS,Cove,0.41528328605440507,15
635A PUNGGOL DR,Kadaloor,0.34968847686659665,12
106A PUNGGOL FIELD,Cove,0.39738018227707295,16
101C PUNGGOL FIELD,Cove,0.14807961075978193,17
195D PUNGGOL RD,Cove,0.26292256126743513,16
633B PUNGGOL DR,Kadaloor,0.4011737139810197,12
138 EDGEDALE PLAINS,Coral Edge,0.3344693166904629,15
195E PUNGGOL RD,Cove,0.3014090449500478,15
633A PUNGGOL DR,Kadaloor,0.4290675188693141,12
635C PUNGGOL DR,Kadaloor,0.294409463273111,13
186 PUNGGOL CTRL,Coral Edge,0.5403703784714294,14
116 EDGEFIELD PLAINS,Cove,0.44040225553767615,18
174A EDGEDALE PLAINS,Coral Edge,0.3089777687495066,16
103C EDGEFIELD PLAINS,Cove,0.273424335634539,19
638C PUNGGOL DR,Kadaloor,0.1329831476731633,11
199D PUNGGOL FIELD,Cove,0.13261134176339318,17
126D EDGEDALE PLAINS,Coral Edge,0.17852571510622756,15
173B PUNGGOL FIELD,Coral Edge,0.4047159593620223,17
196B PUNGGOL FIELD,Cove,0.1184368232342161,17
165B PUNGGOL CTRL,Punggol,0.20327866780613557,12
109A EDGEDALE PLAINS,Coral Edge,0.31437293496218177,16
174D EDGEDALE PLAINS,Coral Edge,0.4696943122576688,15
110C PUNGGOL FIELD,Coral Edge,0.32773358664084096,17
172A EDGEDALE PLAINS,Coral Edge,0.20281682390955766,14
295 PUNGGOL CTRL,Cove,0.3105441509995812,16
128D PUNGGOL FIELD WALK,Coral Edge,0.12482788025781485,12
203A PUNGGOL FIELD,Cove,0.24819105944689587,20
641A PUNGGOL DR,Kadaloor,0.11570855595893663,11
107D EDGEFIELD PLAINS,Cove,0.40615980899973436,16
110A PUNGGOL FIELD,Coral Edge,0.4411500367846847,16
641B PUNGGOL DR,Kadaloor,0.07947973948573643,11
637A PUNGGOL DR,Kadaloor,0.22106056033217997,10
160B PUNGGOL CTRL,Punggol,0.3286303139259928,10
299 PUNGGOL CTRL,Cove,0.3855528252208631,16
171A EDGEDALE PLAINS,Coral Edge,0.08594089546162967,12
637C PUNGGOL DR,Kadaloor,0.17830086563820538,11
637D PUNGGOL DR,Kadaloor,0.1332656263033059,11
160A PUNGGOL CTRL,Punggol,0.30862978698385346,11
192 PUNGGOL CTRL,Cove,0.39901264422811245,16
293 PUNGGOL CTRL,Cove,0.4344638994675249,16
32 TANGLIN HALT RD,Commonwealth,0.28404102488571514,5
96 C'WEALTH CRES,Commonwealth,0.688002420088431,6
95 C'WEALTH DR,Commonwealth,0.6101521450040854,6
64 C'WEALTH DR,Commonwealth,0.2167970277489843,6
88 C'WEALTH CL,Commonwealth,0.4460602323304232,5
108 C'WEALTH CRES,Holland Village,0.5329499599000984,6
36 TANGLIN HALT RD,Commonwealth,0.44794340536233596,6
38 TANGLIN HALT RD,Commonwealth,0.43952355544263205,6
41 TANGLIN HALT RD,Commonwealth,0.35947324803704417,6
25 TANGLIN HALT RD,Commonwealth,0.44995995428586355,5
45 TANGLIN HALT RD,Commonwealth,0.25937743053707285,5
65 C'WEALTH DR,Commonwealth,0.1989880804153445,6
94 C'WEALTH DR,Commonwealth,0.6043700126357283,5
83 C'WEALTH CL,Commonwealth,0.5042871305494668,5
113 C'WEALTH CRES,Holland Village,0.49013681370119655,5
111 C'WEALTH CRES,Holland Village,0.5544797325392241,5
62 C'WEALTH DR,Commonwealth,0.30832115974441465,6
40 HOLLAND DR,Holland Village,0.35272166060474575,4
164 STIRLING RD,Queenstown,0.9089594065900366,7
20 DOVER CRES,one-north,0.7155069828971525,4
32 HOLLAND CL,Holland Village,0.4728513883271345,5
21 DOVER CRES,one-north,0.6333855146291648,4
154 MEI LING ST,Queenstown,0.6553819306943118,5
152 MEI LING ST,Queenstown,0.7473644574770847,6
82 C'WEALTH CL,Commonwealth,0.4656762414721549,5
157 MEI LING ST,Queenstown,0.6907427398983323,5
21 GHIM MOH RD,Holland Village,0.7148022285811622,4
4 HOLLAND CL,Holland Village,0.23733697593269498,5
3 GHIM MOH RD,Holland Village,0.8933408536475382,4
23A QUEEN'S CL,Commonwealth,0.8113229488659329,6
12 HOLLAND AVE,Holland Village,0.07267560524087328,4
13 HOLLAND DR,Holland Village,0.2112039984328824,4
89 TANGLIN HALT RD,Commonwealth,0.16697142213551244,5
11 HOLLAND DR,Holland Village,0.14545858067181397,4
90 TANGLIN HALT RD,Commonwealth,0.19148591823865826,5
161 MEI LING ST,Queenstown,0.8291778656787884,5
160 MEI LING ST,Queenstown,0.7302237475636025,5
60 STRATHMORE AVE,Queenstown,0.5838685013658665,4
56 STRATHMORE AVE,Queenstown,0.4420032748257854,4
145 MEI LING ST,Queenstown,0.5423776783246788,4
50 STRATHMORE AVE,Queenstown,0.3625312857860962,4
52 STRATHMORE AVE,Queenstown,0.4213036303294098,4
51 STRATHMORE AVE,Queenstown,0.4168114283262113,4
7 GHIM MOH RD,Holland Village,0.8727482136217413,4
49 STRATHMORE AVE,Queenstown,0.34354027043090096,4
91 TANGLIN HALT RD,Commonwealth,0.22967568714826525,5
20 HOLLAND DR,Holland Village,0.3065119516610455,4
132 CLARENCE LANE,Redhill,0.6461137792430905,4
48 STRATHMORE AVE,Queenstown,0.37464288927791506,4
406 SEMBAWANG DR,Admiralty,1.9539047676393237,1
405 ADMIRALTY LINK,Admiralty,1.9259048373238377,1
407 SEMBAWANG DR,Admiralty,1.977251990064592,1
326 SEMBAWANG CRES,Admiralty,1.6321463549247732,1
474 SEMBAWANG DR,Admiralty,1.741895311309468,1
403 ADMIRALTY LINK,Admiralty,1.979294900316191,1
467B ADMIRALTY DR,Admiralty,1.5671800151344983,1
589C MONTREAL DR,Admiralty,2.436354580002469,0
338 SEMBAWANG CRES,Admiralty,1.293725689531694,2
509A WELLINGTON CIRCLE,Admiralty,2.2626525052337003,0
359 ADMIRALTY DR,Admiralty,1.6103273399298825,1
305 CANBERRA RD,Admiralty,1.9644281398131418,1
478 SEMBAWANG DR,Admiralty,1.8783359031677562,1
352C CANBERRA RD,Admiralty,1.960064871945024,1
589D MONTREAL DR,Admiralty,2.392600184089773,0
419 CANBERRA RD,Admiralty,2.0372849773866766,0
425 CANBERRA RD,Admiralty,2.199364208561402,0
480 SEMBAWANG DR,Admiralty,1.7462006311016047,1
321 SEMBAWANG CL,Admiralty,1.6228710488710922,1
316 SEMBAWANG VISTA,Admiralty,1.866717946849925,1
340A SEMBAWANG CL,Admiralty,1.639915775915,1
359C ADMIRALTY DR,Admiralty,1.4738602664837752,1
414 SEMBAWANG DR,Admiralty,1.9083541480059487,1
417 CANBERRA RD,Admiralty,2.077697820955905,0
424 CANBERRA RD,Admiralty,2.158988043985796,0
312 SEMBAWANG DR,Admiralty,1.8158899082266202,1
507A WELLINGTON CIRCLE,Admiralty,2.5213909936010372,0
356B ADMIRALTY DR,Admiralty,1.7018607465808797,1
504D MONTREAL DR,Admiralty,2.3775142136439804,0
359B ADMIRALTY DR,Admiralty,1.5282005345222514,1
501B WELLINGTON CIRCLE,Admiralty,2.253320548888463,0
468A ADMIRALTY DR,Admiralty,1.517955092317132,1
357C ADMIRALTY DR,Admiralty,1.7631216795304974,1
468D ADMIRALTY DR,Admiralty,1.582869825247642,1
308 CANBERRA RD,Admiralty,1.961198229373559,1
354D ADMIRALTY DR,Admiralty,1.9201098919369384,1
506A WELLINGTON CIRCLE,Admiralty,2.472903524229877,0
501D WELLINGTON CIRCLE,Admiralty,2.2754602533586104,0
339B SEMBAWANG CL,Admiralty,1.63842964380861,1
307 CANBERRA RD,Admiralty,1.935681695542781,1
187B RIVERVALE DR,Rumbia,0.31317665198079025,18
188B RIVERVALE DR,Rumbia,0.3445010101583634,18
185B RIVERVALE CRES,Rumbia,0.18907830423324515,17
124C RIVERVALE DR,Bakau,0.30007723765373256,17
184C RIVERVALE CRES,Rumbia,0.23486100986443748,15
191B RIVERVALE DR,Rumbia,0.4188166537402312,18
141 RIVERVALE ST,Bakau,0.25441276249015354,16
299A COMPASSVALE ST,Cove,0.5003062818466185,19
303B ANCHORVALE LINK,Renjong,0.1174149802007313,15
305B ANCHORVALE LINK,Tongkang,0.30699125960140333,15
114 RIVERVALE WALK,Kangkar,0.12882487161831402,14
119C RIVERVALE DR,Kangkar,0.1595589775537591,13
184B RIVERVALE CRES,Rumbia,0.17889824374967095,16
201B COMPASSVALE DR,Compassvale,0.25361473740065016,15
311B ANCHORVALE LANE,Tongkang,0.2700130403303381,12
259B COMPASSVALE RD,Sengkang,0.28590564291210885,20
194 RIVERVALE DR,Rumbia,0.5036138508101773,19
158A RIVERVALE CRES,Bakau,0.1806005023602028,14
123B RIVERVALE DR,Kangkar,0.24920331144440822,14
309B ANCHORVALE RD,Tongkang,0.22880094682601843,14
223A COMPASSVALE WALK,Sengkang,0.41272283297528983,16
184A RIVERVALE CRES,Rumbia,0.18558653732798086,16
127 RIVERVALE ST,Rumbia,0.42948711445814575,17
207A COMPASSVALE LANE,Ranggung,0.14050659839639718,14
299B COMPASSVALE ST,Cove,0.5966481370244182,20
157A RIVERVALE CRES,Bakau,0.3317256281484368,15
235 COMPASSVALE WALK,Sengkang,0.38899964641041607,17
413A FERNVALE LINK,Layar,0.33905729066479934,11
125 RIVERVALE ST,Bakau,0.2850303618141492,17
203A COMPASSVALE RD,Compassvale,0.2698842562779987,13
408B FERNVALE RD,Fernvale,0.5564909486969741,9
206C COMPASSVALE LANE,Ranggung,0.2884906043147045,14
234 COMPASSVALE WALK,Sengkang,0.4725172030175022,17
237 COMPASSVALE WALK,Sengkang,0.3335724179436228,16
240 COMPASSVALE WALK,Sengkang,0.22721642070773043,18
156 RIVERVALE CRES,Rumbia,0.16668770740375896,15
298C COMPASSVALE ST,Cove,0.6464701995745589,20
403A FERNVALE LANE,Fernvale,0.23807494704541976,7
298B COMPASSVALE ST,Cove,0.5889424276300511,20
188A RIVERVALE DR,Rumbia,0.319432807574974,18
158D RIVERVALE CRES,Bakau,0.20863879747109063,15
188D RIVERVALE DR,Rumbia,0.4430316025975031,19
105 RIVERVALE WALK,Kangkar,0.26098687062634335,13
246 COMPASSVALE RD,Sengkang,0.337611036145445,18
307D ANCHORVALE RD,Tongkang,0.1273225997212852,13
291D COMPASSVALE ST,Cheng Lim,0.5262766881366816,20
116B RIVERVALE DR,Kangkar,0.21050209764592057,12
183A RIVERVALE CRES,Rumbia,0.21789532261295078,15
197 RIVERVALE DR,Rumbia,0.29629937513599186,18
126 RIVERVALE ST,Bakau,0.355606990423377,17
109 RIVERVALE WALK,Ranggung,0.2918624868517958,14
142 RIVERVALE CRES,Rumbia,0.1482181988751718,16
255 COMPASSVALE RD,Sengkang,0.44934305142547853,18
146 RIVERVALE DR,Rumbia,0.10940579275666598,15
266C COMPASSVALE BOW,Ranggung,0.1684327300734591,11
121D SENGKANG EAST WAY,Bakau,0.24316529224546082,13
309C ANCHORVALE RD,Tongkang,0.19375670759526384,13
121C SENGKANG EAST WAY,Bakau,0.18802177690856567,13
317C ANCHORVALE RD,Farmway,0.4275416413204778,14
260D SENGKANG EAST WAY,Sengkang,0.30506925714901384,20
266B COMPASSVALE BOW,Ranggung,0.18294467009876456,11
244 COMPASSVALE RD,Sengkang,0.3593475205195418,18
412B FERNVALE LINK,Layar,0.3477060667855963,10
407A FERNVALE RD,Fernvale,0.4716427260147361,9
151 RIVERVALE CRES,Rumbia,0.06193426542197827,18
308B ANCHORVALE RD,Tongkang,0.10254384292030067,13
304A ANCHORVALE LINK,Renjong,0.23043721377592824,16
325A SENGKANG EAST WAY,Farmway,0.42800918676821553,16
308C ANCHORVALE RD,Tongkang,0.1121406884526681,13
206A COMPASSVALE LANE,Ranggung,0.25357742633639624,14
316A ANCHORVALE LINK,Farmway,0.5064321868598282,15
315B ANCHORVALE RD,Tongkang,0.41719787471757147,15
408C FERNVALE RD,Layar,0.4976790064870597,9
205B COMPASSVALE LANE,Ranggung,0.15501136419504888,14
406C FERNVALE RD,Fernvale,0.4044673091701598,8
404A FERNVALE LANE,Fernvale,0.3100030044816942,8
136 RIVERVALE ST,Bakau,0.1189189685737099,16
265A COMPASSVALE LINK,Ranggung,0.3044255761615509,12
265D COMPASSVALE BOW,Ranggung,0.2656299164765617,11
319A ANCHORVALE DR,Renjong,0.43403887405398656,15
261B SENGKANG EAST WAY,Sengkang,0.2852326930669703,16
323B SENGKANG EAST WAY,Sengkang,0.4008461544386179,17
230 COMPASSVALE WALK,Bakau,0.46346872549217843,16
258D COMPASSVALE RD,Sengkang,0.2279210805526356,20
260B SENGKANG EAST WAY,Sengkang,0.23601465772724153,18
189A RIVERVALE DR,Cove,0.4646452749741971,19
312A ANCHORVALE LANE,Tongkang,0.2747116330889261,12
264E COMPASSVALE BOW,Ranggung,0.3411636157740222,12
264C COMPASSVALE BOW,Ranggung,0.3278178080992989,12
117B RIVERVALE DR,Kangkar,0.05292410948246281,13
265B COMPASSVALE LINK,Ranggung,0.2825931450822221,12
325C SENGKANG EAST WAY,Cheng Lim,0.4332381783154719,16
299C COMPASSVALE ST,Cove,0.5674358858854345,20
226C COMPASSVALE WALK,Kangkar,0.534898512069725,15
250B COMPASSVALE ST,Sengkang,0.41197833952782675,17
269B COMPASSVALE LINK,Ranggung,0.155912663725401,11
302D ANCHORVALE LINK,Renjong,0.19417644494100905,15
250D COMPASSVALE ST,Sengkang,0.44580322200321787,19
202B SENGKANG EAST RD,Compassvale,0.21296740862635527,15
8 LOR LEW LIAN,Paya Lebar,0.6555883059712857,11
152 SERANGOON NTH AVE 1,Serangoon North,0.3257957749033352,4
154 SERANGOON NTH AVE 1,Serangoon North,0.404784311491494,4
153 SERANGOON NTH AVE 1,Serangoon North,0.3986811225336829,4
225 SERANGOON AVE 4,Kovan,0.948203013812026,7
227 SERANGOON AVE 4,Kovan,0.8322550216419606,8
145 SERANGOON NTH AVE 1,Serangoon North,0.17662160087081352,4
201 SERANGOON CTRL,Kovan,0.7281021953361676,9
124 SERANGOON NTH AVE 1,Serangoon North,0.20634425002274942,5
143 SERANGOON NTH AVE 1,Serangoon North,0.10481093041607696,4
126 SERANGOON NTH AVE 1,Serangoon North,0.15992187264569227,5
111 SERANGOON NTH AVE 1,Serangoon North,0.411415129909253,4
546 SERANGOON NTH AVE 3,Tavistock,0.7288308019860229,4
540 SERANGOON NTH AVE 4,Hougang,0.7773536313902438,4
229 SERANGOON AVE 4,Kovan,0.9199141503174622,8
332 SERANGOON AVE 3,Lorong Chuan,0.8869504310280283,10
553 SERANGOON NTH AVE 3,Serangoon North,0.6213203660172243,5
308 SERANGOON AVE 2,Lorong Chuan,0.5271474473886582,8
226 SERANGOON AVE 4,Kovan,0.8685373430390438,8
228 SERANGOON AVE 4,Kovan,0.926156030328707,8
325 SERANGOON AVE 3,Lorong Chuan,0.7202600635183145,10
220 SERANGOON AVE 4,Kovan,0.7958264858782939,7
117 SERANGOON NTH AVE 1,Serangoon North,0.31361535172708166,4
244 SERANGOON AVE 2,Lorong Chuan,0.7395110582654166,11
246 SERANGOON AVE 3,Lorong Chuan,0.8314284849093929,10
114 SERANGOON NTH AVE 1,Serangoon North,0.3283070441633423,4
409 SERANGOON CTRL,Woodleigh,0.7768211126798387,10
426 SERANGOON AVE 1,Paya Lebar,0.735358527844794,10
241 SERANGOON AVE 3,Lorong Chuan,0.9101266307404797,8
333 SERANGOON AVE 3,Lorong Chuan,0.9188083617383492,10
517 SERANGOON NTH AVE 4,Serangoon North,0.5444458987241034,5
411 SERANGOON CTRL,Woodleigh,0.7878007502601355,11
123 SERANGOON NTH AVE 1,Serangoon North,0.09091491349288178,4
427 SERANGOON CTRL,Woodleigh,0.7836909000650153,9
257 SERANGOON CTRL DR,Kovan,0.7222279785676217,9
256 SERANGOON CTRL DR,Kovan,0.7871509294151362,8
549 SERANGOON NTH AVE 3,Tavistock,0.6818656159758908,4
520 SERANGOON NTH AVE 4,Serangoon North,0.6174611197747706,5
213 SERANGOON AVE 4,Kovan,0.6374935944716013,9
539 SERANGOON NTH AVE 4,Hougang,0.8148613591065397,4
321 SERANGOON AVE 2,Lorong Chuan,0.6177446804607725,10
232A SERANGOON AVE 2,Lorong Chuan,0.7777604700227597,9
423 SERANGOON CTRL,Paya Lebar,0.7818781480725921,9
417 SERANGOON CTRL,Kovan,0.7087276957861526,9
204 TAMPINES ST 21,Tampines,0.2576588320642661,5
408 TAMPINES ST 41,Tampines,1.2186165939022384,5
826 TAMPINES ST 81,Tampines West,0.6655711926225171,2
405 TAMPINES ST 41,Tampines,1.1902558071224127,3
452 TAMPINES ST 42,Tampines,0.5258292876063626,2
433 TAMPINES ST 43,Tampines,0.8316626008446064,2
214 TAMPINES ST 23,Tampines,0.2837867230020277,4
853 TAMPINES ST 83,Tampines East,0.8103328535646682,2
803 TAMPINES AVE 4,Tampines West,0.09036984429471918,5
293 TAMPINES ST 22,Tampines,0.21753389591806357,5
276 TAMPINES ST 22,Tampines,0.6422034548992288,5
424 TAMPINES ST 41,Tampines,0.8733114207512065,4
267 TAMPINES ST 21,Tampines,0.5499856824236602,4
851 TAMPINES ST 83,Tampines East,0.8378438362187061,2
246 TAMPINES ST 21,Tampines,0.7637814378215048,4
883 TAMPINES ST 84,Tampines East,0.9024466663612463,2
250 TAMPINES ST 21,Tampines,0.6182160503482145,3
272 TAMPINES ST 22,Tampines,0.5300622787991423,4
225 TAMPINES ST 23,Tampines,0.33357012526358937,2
249 TAMPINES ST 21,Tampines,0.6180607045874957,3
113 TAMPINES ST 11,Tampines West,0.867915387655514,5
407 TAMPINES ST 41,Tampines,1.2042108561161464,4
854 TAMPINES ST 82,Tampines West,0.8557910898974945,3
464 TAMPINES ST 44,Tampines,0.855120791394081,4
241 TAMPINES ST 21,Tampines,0.8144684467970534,4
206 TAMPINES ST 21,Tampines,0.23266625903731777,4
420 TAMPINES ST 41,Tampines,0.9590574756404385,4
817 TAMPINES ST 81,Tampines West,0.30413295564995074,4
421 TAMPINES ST 41,Tampines,0.9341017755563327,4
244 TAMPINES ST 21,Tampines,0.789184501792936,4
469 TAMPINES ST 44,Tampines,0.9062783079921917,4
477 TAMPINES ST 43,Tampines,0.9787464780619949,4
843 TAMPINES ST 83,Tampines West,0.8179133698203442,2
850 TAMPINES ST 82,Tampines West,0.876705450348457,2
899A TAMPINES ST 81,Tampines West,0.3919063625356338,3
856 TAMPINES ST 82,Tampines East,0.8746890072695567,3
812 TAMPINES AVE 4,Tampines West,0.20101388211305626,4
840 TAMPINES ST 82,Tampines West,0.6968651620182883,2
368 TAMPINES ST 34,Tampines,1.0706981243996163,2
342 TAMPINES ST 33,Tampines,0.8736719448929812,5
888 TAMPINES ST 81,Tampines East,1.0103815654704766,3
359 TAMPINES ST 34,Tampines,0.9442966126964292,2
137 SIMEI ST 1,Tampines,0.565663194771247,4
432 TAMPINES ST 41,Tampines,0.8401954477421966,3
321 TAMPINES ST 33,Tampines,0.4214836905941235,5
425 TAMPINES ST 41,Tampines,1.0029158517720693,4
348 TAMPINES ST 33,Tampines,1.0421538430672168,4
135 SIMEI ST 1,Tampines,0.5658108586084902,4
487B TAMPINES ST 45,Pasir Ris East,0.9490119617987957,4
489A TAMPINES ST 45,Pasir Ris East,0.8541897731578706,4
154 SIMEI ST 1,Upper Changi,0.8623275259732589,4
117 SIMEI ST 1,Simei,0.8128937763722502,6
340 TAMPINES ST 33,Tampines,0.6523330661125134,5
935 TAMPINES ST 91,Tampines West,0.32498890545249415,5
134 SIMEI ST 1,Tampines,0.477716200075179,5
891A TAMPINES AVE 8,Tampines West,0.9036420749217461,3
133 SIMEI ST 1,Tampines,0.5652457561956726,5
343 TAMPINES ST 33,Tampines,0.8089557645622862,5
345 TAMPINES ST 33,Tampines,0.9191956869819555,4
285 TAMPINES ST 22,Tampines,0.2705510277833621,5
718 TAMPINES ST 72,Tampines East,0.39289405881144346,3
725 TAMPINES ST 71,Tampines East,0.4867486689371963,3
730 TAMPINES ST 71,Tampines East,0.39257967762344703,3
707 TAMPINES ST 71,Tampines East,0.5894556549524763,3
301 TAMPINES ST 32,Tampines,0.21195956286007447,4
165 SIMEI RD,Upper Changi,0.8953219619152835,4
247 TAMPINES ST 21,Tampines,0.7901574592837636,4
227 TAMPINES ST 23,Tampines,0.3044770049102128,4
810 TAMPINES AVE 4,Tampines West,0.2281799601398265,3
491E TAMPINES ST 45,Pasir Ris East,0.8088873601001559,4
894A TAMPINES ST 81,Tampines West,0.7764556789946481,3
865 TAMPINES ST 83,Tampines East,0.7131089362490158,3
922 TAMPINES ST 91,Tampines West,0.33899890021426743,4
930 TAMPINES ST 91,Tampines West,0.14011004209099875,5
846 TAMPINES ST 82,Tampines West,0.7859098523036275,2
270 TAMPINES ST 21,Tampines,0.6595245229119235,4
497G TAMPINES ST 45,Pasir Ris East,0.9005464611986591,4
141 TAMPINES ST 12,Tampines West,0.7823237376494994,4
741 TAMPINES ST 72,Tampines East,0.1021662472856769,3
497B TAMPINES ST 45,Tampines,0.8501168469186107,2
492C TAMPINES ST 45,Pasir Ris East,0.828306268656518,4
497H TAMPINES ST 45,Pasir Ris East,0.9785793845675267,3
731 TAMPINES ST 71,Tampines East,0.3950308681377732,3
289 TAMPINES ST 22,Tampines,0.31348393005476966,5
