,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
422,UOB PUNGGOL PLAZA,168,PUNGGOL FIELD,UOB PUNGGOL PLAZA,168 PUNGGOL FIELD UOB PUNGGOL PLAZA SINGAPORE 820168,820168,36872.3316982491,41795.4434037171,1.39425629780831,103.913043510411,103.913043510411,Punggol Plaza
423,OCBC PUNGGOL PLAZA,168,PUNGGOL FIELD,OCBC PUNGGOL PLAZA,168 PUNGGOL FIELD OCBC PUNGGOL PLAZA SINGAPORE 820168,820168,36872.3316982491,41795.4434037171,1.39425629780831,103.913043510411,103.913043510411,Punggol Plaza
424,OCBC PUNGGOL PLAZA - FAIRPRICE,168,PUNGGOL FIELD,OCBC PUNGGOL PLAZA - FAIRPRICE,168 PUNGGOL FIELD OCBC PUNGGOL PLAZA - FAIRPRICE SINGAPORE 820168,820168,36872.3316982491,41795.4434037171,1.39425629780831,103.913043510411,103.913043510411,Punggol Plaza
425,PUNGGOL PLAZA,168,PUNGGOL FIELD,PUNGGOL PLAZA,168 PUNGGOL FIELD PUNGGOL PLAZA SINGAPORE 820168,820168,36872.7560856491,41793.3313643504,1.39423719717117,103.913047323223,103.913047323223,Punggol Plaza
426,DBS NTUC PUNGGOL PLAZA,168,PUNGGOL FIELD,DBS NTUC PUNGGOL PLAZA,168 PUNGGOL FIELD DBS NTUC PUNGGOL PLAZA SINGAPORE 820168,820168,36880.8484127037,41786.3959098998,1.39417447299355,103.913120037036,103.913120037036,Punggol Plaza
427,OCBC RIVERVALE MALL,11,RIVERVALE CRESCENT,OCBC RIVERVALE MALL,11 RIVERVALE CRESCENT OCBC RIVERVALE MALL SINGAPORE 545082,545082,35918.5612889761,41569.953614248,1.39221732695142,103.904473070943,103.904473070943,Rivervale Mall
428,OCBC RIVERVALE MALL - FAIRPRICE,11,RIVERVALE CRESCENT,OCBC RIVERVALE MALL - FAIRPRICE,11 RIVERVALE CRESCENT OCBC RIVERVALE MALL - FAIRPRICE SINGAPORE 545082,545082,35918.5612889761,41569.953614248,1.39221732695142,103.904473070943,103.904473070943,Rivervale Mall
429,RIVERVALE MALL,11,RIVERVALE CRESCENT,RIVERVALE MALL,11 RIVERVALE CRESCENT RIVERVALE MALL SINGAPORE 545082,545082,35918.3976602554,41567.7920261901,1.39219777838449,103.904471600025,103.904471600025,Rivervale Mall
430,DBS RIVERVALE MALL,11,RIVERVALE CRESCENT,DBS RIVERVALE MALL,11 RIVERVALE CRESCENT DBS RIVERVALE MALL SINGAPORE 545082,545082,35918.5612889761,41569.953614248,1.39221732695142,103.904473070943,103.904473070943,Rivervale Mall
431,UOB RIVERVALE MALL,11,RIVERVALE CRESCENT,UOB RIVERVALE MALL,11 RIVERVALE CRESCENT UOB RIVERVALE MALL SINGAPORE 545082,545082,35918.5612889761,41569.953614248,1.39221732695142,103.904473070943,103.904473070943,Rivervale Mall
432,UOB RIVERVALE PLAZA,118,RIVERVALE DRIVE,UOB RIVERVALE PLAZA,118 RIVERVALE DRIVE UOB RIVERVALE PLAZA SINGAPORE 540118,540118,35628.9458097387,40825.3254985828,1.38548325969894,103.901870455683,103.901870455683,Rivervale Plaza
433,RIVERVALE PLAZA,118,RIVERVALE DRIVE,RIVERVALE PLAZA,118 RIVERVALE DRIVE RIVERVALE PLAZA SINGAPORE 540118,540118,35625.6731445352,40809.1926632598,1.38533736107771,103.901841044122,103.901841044122,Rivervale Plaza
434,DBS NTUC RIVERVALE PLAZA,118,RIVERVALE DRIVE,DBS NTUC RIVERVALE PLAZA,118 RIVERVALE DRIVE DBS NTUC RIVERVALE PLAZA SINGAPORE 540118,540118,35642.0742147285,40827.6422100551,1.38550420775531,103.901988424927,103.901988424927,Rivervale Plaza
435,DBS RIVERVALE PLAZA BRANCH,118,RIVERVALE DRIVE,DBS RIVERVALE PLAZA BRANCH,118 RIVERVALE DRIVE DBS RIVERVALE PLAZA BRANCH SINGAPORE 540118,540118,35642.0742147285,40827.6422100551,1.38550420775531,103.901988424927,103.901988424927,Rivervale Plaza
436,OCBC RIVERVALE PLAZA,118,RIVERVALE DRIVE,OCBC RIVERVALE PLAZA,118 RIVERVALE DRIVE OCBC RIVERVALE PLAZA SINGAPORE 540118,540118,35635.1238986999,40821.4642118998,1.38544833801428,103.901925969477,103.901925969477,Rivervale Plaza
437,OCBC RIVERVALE PLAZA - FAIRPRICE,118,RIVERVALE DRIVE,OCBC RIVERVALE PLAZA - FAIRPRICE,118 RIVERVALE DRIVE OCBC RIVERVALE PLAZA - FAIRPRICE SINGAPORE 540118,540118,35635.1238986999,40821.4642118998,1.38544833801428,103.901925969477,103.901925969477,Rivervale Plaza
438,SENGKANG GRAND MALL,11,SENGKANG CENTRAL,SENGKANG GRAND MALL,11 SENGKANG CENTRAL SENGKANG GRAND MALL SINGAPORE 544575,544575,34610.7360133147,40548.6806070674,1.38298163230717,103.892721008018,103.892721008018,Sengkang Grand Mall
439,SENGKANG GRAND MALL,86,COMPASSVALE BOW,SENGKANG GRAND MALL,86 COMPASSVALE BOW SENGKANG GRAND MALL SINGAPORE 544573,544573,34563.4162885584,40567.5107737575,1.38315193616746,103.892295809097,103.892295809097,Sengkang Grand Mall
440,SENGKANG GRAND MALL,70,COMPASSVALE BOW,SENGKANG GRAND MALL,70 COMPASSVALE BOW SENGKANG GRAND MALL SINGAPORE 544692,544692,34610.7359830467,40548.6805767994,1.38298163203344,103.892721007746,103.892721007746,Sengkang Grand Mall
441,UOB THE SELETAR MALL,33,SENGKANG WEST AVENUE,UOB THE SELETAR MALL,33 SENGKANG WEST AVENUE UOB THE SELETAR MALL SINGAPORE 797653,797653,32768.9827481806,41490.7721148245,1.39150192642807,103.87617162828,103.87617162828,The Seletar Mall
442,THE SELETAR MALL,33,SENGKANG WEST AVENUE,THE SELETAR MALL,33 SENGKANG WEST AVENUE THE SELETAR MALL SINGAPORE 797653,797653,32763.8501456464,41487.2587586138,1.39147015374628,103.876125507257,103.876125507257,The Seletar Mall
443,UPPER SERANGOON SHOPPING CENTRE,756,UPPER SERANGOON ROAD,UPPER SERANGOON SHOPPING CENTRE,756 UPPER SERANGOON ROAD UPPER SERANGOON SHOPPING CENTRE SINGAPORE 534626,534626,33064.697135333,37286.5960918665,1.35348082277147,103.878828134896,103.878828134896,Upper Serangoon Shopping Centre
444,OCBC WATERWAY POINT - FAIRPRICE,83,PUNGGOL CENTRAL,OCBC WATERWAY POINT - FAIRPRICE,83 PUNGGOL CENTRAL OCBC WATERWAY POINT - FAIRPRICE SINGAPORE 828761,828761,35662.4638484763,43135.910429718,1.40637933605759,103.902172248289,103.902172248289,Waterway Point
445,OCBC WATERWAY POINT BRANCH,83,PUNGGOL CENTRAL,OCBC WATERWAY POINT BRANCH,83 PUNGGOL CENTRAL OCBC WATERWAY POINT BRANCH SINGAPORE 828761,828761,35664.0513436859,43136.7041773237,1.40638651399662,103.90218651347,103.90218651347,Waterway Point
446,DBS WATERWAY POINT BRANCH,83,PUNGGOL CENTRAL,DBS WATERWAY POINT BRANCH,83 PUNGGOL CENTRAL DBS WATERWAY POINT BRANCH SINGAPORE 828761,828761,35670.4204236241,43136.2158639431,1.40638209616982,103.902243744842,103.902243744842,Waterway Point
447,SHAW THEATRES WATERWAY POINT,83,PUNGGOL CENTRAL,SHAW THEATRES WATERWAY POINT,83 PUNGGOL CENTRAL SHAW THEATRES WATERWAY POINT SINGAPORE 828761,828761,35641.9781441484,43153.2458725683,1.40653611690554,103.90198817171,103.90198817171,Waterway Point
448,DBS NTUC WATERWAY POINT,83,PUNGGOL CENTRAL,DBS NTUC WATERWAY POINT,83 PUNGGOL CENTRAL DBS NTUC WATERWAY POINT SINGAPORE 828761,828761,35664.3159161313,43139.6145952977,1.4064128346795,103.902188891645,103.902188891645,Waterway Point
449,WATERWAY POINT,83,PUNGGOL CENTRAL,WATERWAY POINT,83 PUNGGOL CENTRAL WATERWAY POINT SINGAPORE 828761,828761,35655.0554567808,43147.5521318838,1.40648462132006,103.902105680785,103.902105680785,Waterway Point
450,MYVILLAGE AT SERANGOON GARDEN,1,MAJU AVENUE,MYVILLAGE AT SERANGOON GARDEN,1 MAJU AVENUE MYVILLAGE AT SERANGOON GARDEN SINGAPORE 556679,556679,31543.5162021946,38573.0096142385,1.36511490572797,103.865159501442,103.865159501442,myVillage At Serangoon Garden
451,BEAUTY WORLD CENTRE,144,UPPER BUKIT TIMAH ROAD,BEAUTY WORLD CENTRE,144 UPPER BUKIT TIMAH ROAD BEAUTY WORLD CENTRE SINGAPORE 588177,588177,21681.0911870794,36062.7591135893,1.34241264188642,103.776539385406,103.776539385406,Beauty World Centre
452,DBS BEAUTY WORLD CENTRE,144,UPPER BUKIT TIMAH ROAD,DBS BEAUTY WORLD CENTRE,144 UPPER BUKIT TIMAH ROAD DBS BEAUTY WORLD CENTRE SINGAPORE 588177,588177,21681.0911870794,36062.7591135893,1.34241264188642,103.776539385406,103.776539385406,Beauty World Centre
453,BEAUTY WORLD PLAZA,140,UPPER BUKIT TIMAH ROAD,BEAUTY WORLD PLAZA,140 UPPER BUKIT TIMAH ROAD BEAUTY WORLD PLAZA SINGAPORE 588176,588176,21649.9257879127,35995.0375873558,1.34180018619223,103.776259359854,103.776259359854,Beauty World Plaza
454,BUKIT PANJANG PLAZA,1,JELEBU ROAD,BUKIT PANJANG PLAZA,1 JELEBU ROAD BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20325.461808118,40210.2194124069,1.37992045176243,103.764357180314,103.764357180314,Bukit Panjang Plaza
455,CITIBANK BUKIT PANJANG PLAZA,1,JELEBU ROAD,CITIBANK BUKIT PANJANG PLAZA,1 JELEBU ROAD CITIBANK BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20336.8917857371,40207.3985271286,1.37989494369864,103.764459887796,103.764459887796,Bukit Panjang Plaza
456,DBS BUKIT PANJANG PLAZA,1,JELEBU ROAD,DBS BUKIT PANJANG PLAZA,1 JELEBU ROAD DBS BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20291.4358726144,40276.7802220006,1.38052239451717,103.764051414862,103.764051414862,Bukit Panjang Plaza
457,OCBC BUKIT PANJANG PLAZA,1,JELEBU ROAD,OCBC BUKIT PANJANG PLAZA,1 JELEBU ROAD OCBC BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20327.7526101982,40206.06861246,1.37988291404114,103.764377765935,103.764377765935,Bukit Panjang Plaza
458,DBS NTUC BUKIT PANJANG PLAZA,1,JELEBU ROAD,DBS NTUC BUKIT PANJANG PLAZA,1 JELEBU ROAD DBS NTUC BUKIT PANJANG PLAZA SINGAPORE 677743,677743,20289.4515036019,40281.9396117013,1.38056905363362,103.764033582493,103.764033582493,Bukit Panjang Plaza
459,OCBC BUKIT TIMAH PLAZA - FAIRPRICE,1,JALAN ANAK BUKIT,OCBC BUKIT TIMAH PLAZA - FAIRPRICE,1 JALAN ANAK BUKIT OCBC BUKIT TIMAH PLAZA - FAIRPRICE SINGAPORE 588996,588996,21908.7846068349,35644.6712985355,1.3386316527745,103.778585430975,103.778585430975,Bukit Timah Plaza
460,DBS NTUC BUKIT TIMAH PLAZA,1,JALAN ANAK BUKIT,DBS NTUC BUKIT TIMAH PLAZA,1 JALAN ANAK BUKIT DBS NTUC BUKIT TIMAH PLAZA SINGAPORE 588996,588996,21908.7846068349,35644.6712985355,1.3386316527745,103.778585430975,103.778585430975,Bukit Timah Plaza
461,BUKIT TIMAH PLAZA,1,JALAN ANAK BUKIT,BUKIT TIMAH PLAZA,1 JALAN ANAK BUKIT BUKIT TIMAH PLAZA SINGAPORE 588996,588996,21910.4149615103,35658.7866516709,1.33875930729064,103.778600077834,103.778600077834,Bukit Timah Plaza
462,UOB BUKIT TIMAH PLAZA,1,JALAN ANAK BUKIT,UOB BUKIT TIMAH PLAZA,1 JALAN ANAK BUKIT UOB BUKIT TIMAH PLAZA SINGAPORE 588996,588996,21908.7846068349,35644.6712985355,1.3386316527745,103.778585430975,103.778585430975,Bukit Timah Plaza
463,BUKIT TIMAH PLAZA,3,JALAN ANAK BUKIT,BUKIT TIMAH PLAZA,3 JALAN ANAK BUKIT BUKIT TIMAH PLAZA SINGAPORE 588998,588998,21908.7846068349,35644.6712985355,1.3386316527745,103.778585430975,103.778585430975,Bukit Timah Plaza
464,DBS FAJAR SHOPPING CENTRE,445,FAJAR ROAD,DBS FAJAR SHOPPING CENTRE,445 FAJAR ROAD DBS FAJAR SHOPPING CENTRE SINGAPORE 670445,670445,21050.0964071397,40614.2677864283,1.38357469942896,103.770868459633,103.770868459633,Fajar Shopping Centre
465,FAJAR SHOPPING CENTRE,445,FAJAR ROAD,FAJAR SHOPPING CENTRE,445 FAJAR ROAD FAJAR SHOPPING CENTRE SINGAPORE 670445,670445,21038.9723480316,40614.8899751026,1.38358032362676,103.770768501474,103.770768501474,Fajar Shopping Centre
466,OCBC FAJAR SHOPPING CENTRE,445,FAJAR ROAD,OCBC FAJAR SHOPPING CENTRE,445 FAJAR ROAD OCBC FAJAR SHOPPING CENTRE SINGAPORE 670445,670445,21058.0735342484,40617.188162569,1.383601112147,103.77094013941,103.77094013941,Fajar Shopping Centre
467,UOB FAJAR SHOPPING CENTRE,445,FAJAR ROAD,UOB FAJAR SHOPPING CENTRE,445 FAJAR ROAD UOB FAJAR SHOPPING CENTRE SINGAPORE 670445,670445,21052.1203969428,40622.3475522697,1.38364777037534,103.770886644788,103.770886644788,Fajar Shopping Centre
468,FAJAR SHOPPING CENTRE,446,FAJAR ROAD,FAJAR SHOPPING CENTRE,446 FAJAR ROAD FAJAR SHOPPING CENTRE SINGAPORE 670446,670446,21068.0308836559,40661.938983012,1.38400582466296,103.771029603101,103.771029603101,Fajar Shopping Centre
469,FAJAR SHOPPING CENTRE/MULTI STOREY CAR PARK,446A,FAJAR ROAD,FAJAR SHOPPING CENTRE/MULTI STOREY CAR PARK,446A FAJAR ROAD FAJAR SHOPPING CENTRE/MULTI STOREY CAR PARK SINGAPORE 671446,671446,21103.7618449507,40636.744942477,1.38377798738412,103.771350678551,103.771350678551,Fajar Shopping Centre
470,DBS GREENRIDGE SHOPPING CENTRE,524A,JELAPANG ROAD,DBS GREENRIDGE SHOPPING CENTRE,524A JELAPANG ROAD DBS GREENRIDGE SHOPPING CENTRE SINGAPORE 671524,671524,20527.2817921769,40804.5668073092,1.38529556526689,103.766170530147,103.766170530147,Greenridge Shopping Centre
471,UOB GREENRIDGE SHOPPING CENTRE,524A,JELAPANG ROAD,UOB GREENRIDGE SHOPPING CENTRE,524A JELAPANG ROAD UOB GREENRIDGE SHOPPING CENTRE SINGAPORE 671524,671524,20533.7299018195,40816.7440106422,1.38540569310644,103.766228468185,103.766228468185,Greenridge Shopping Centre
472,GREENRIDGE SHOPPING CENTRE,524A,JELAPANG ROAD,GREENRIDGE SHOPPING CENTRE,524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE SINGAPORE 671524,671524,20533.7299018195,40816.7439803742,1.38540569283271,103.766228468185,103.766228468185,Greenridge Shopping Centre
473,OCBC GREENRIDGE SHOPPING CENTRE,524A,JELAPANG ROAD,OCBC GREENRIDGE SHOPPING CENTRE,524A JELAPANG ROAD OCBC GREENRIDGE SHOPPING CENTRE SINGAPORE 671524,671524,20533.7299018195,40816.7440106422,1.38540569310644,103.766228468185,103.766228468185,Greenridge Shopping Centre
474,OCBC HILLION MALL - FAIRPRICE,17,PETIR ROAD,OCBC HILLION MALL - FAIRPRICE,17 PETIR ROAD OCBC HILLION MALL - FAIRPRICE SINGAPORE 678278,678278,20249.2989347102,40051.1923945323,1.37848224932124,103.763672842754,103.763672842754,Hillion Mall
475,DBS NTUC HILLION MALL,17,PETIR ROAD,DBS NTUC HILLION MALL,17 PETIR ROAD DBS NTUC HILLION MALL SINGAPORE 678278,678278,20266.728117506,40043.3855248317,1.37841165144214,103.76382945872,103.76382945872,Hillion Mall
476,HILLION MALL,17,PETIR ROAD,HILLION MALL,17 PETIR ROAD HILLION MALL SINGAPORE 678278,678278,20156.924196275,40045.5291337073,1.37843100827586,103.762842789877,103.762842789877,Hillion Mall
477,HILLV2,,NIL,HILLV2,HILLV2,NIL,20323.1921330914,38379.4478257857,1.36336361909537,103.764337259822,103.764337259822,HillV2
478,HILLV2,4,HILLVIEW RISE,HILLV2,4 HILLVIEW RISE HILLV2 SINGAPORE 667979,667979,20304.9008575827,38303.2499323208,1.36267450828024,103.76417292006,103.76417292006,HillV2
479,DBS JUNCTION 10,1,WOODLANDS ROAD,DBS JUNCTION 10,1 WOODLANDS ROAD DBS JUNCTION 10 SINGAPORE 677899,677899,19887.2264123838,40239.1122913565,1.38018163022688,103.76041930548,103.76041930548,Junction 10
480,MINDCHAMPS PRESCHOOL @JUNCTION 10 PTE LIMITED,1,WOODLANDS ROAD,MINDCHAMPS PRESCHOOL @JUNCTION 10 PTE LIMITED,1 WOODLANDS ROAD MINDCHAMPS PRESCHOOL @JUNCTION 10 PTE LIMITED SINGAPORE 677899,677899,19852.4691721257,40279.9873570204,1.38055127973087,103.760106974822,103.760106974822,Junction 10
481,JUNCTION 10,1,WOODLANDS ROAD,JUNCTION 10,1 WOODLANDS ROAD JUNCTION 10 SINGAPORE 677899,677899,19859.2468093075,40256.2722101696,1.38033681049385,103.760167883439,103.760167883439,Junction 10
482,KEAT HONG SHOPPING CENTRE,253,CHOA CHU KANG AVENUE 1,KEAT HONG SHOPPING CENTRE,253 CHOA CHU KANG AVENUE 1 KEAT HONG SHOPPING CENTRE SINGAPORE 680253,680253,18103.7591441153,39927.8427333515,1.37736607441394,103.744393648768,103.744393648768,Keat Hong Shopping Centre
483,OCBC LIMBANG SHOPPING CENTRE,533,CHOA CHU KANG STREET 51,OCBC LIMBANG SHOPPING CENTRE,533 CHOA CHU KANG STREET 51 OCBC LIMBANG SHOPPING CENTRE SINGAPORE 680533,680533,17959.8063993668,41554.165410189,1.3920738867617,103.743099573442,103.743099573442,Limbang Shopping Centre
484,DBS NTUC LIMBANG SHOPPING CENTRE,533,CHOA CHU KANG STREET 51,DBS NTUC LIMBANG SHOPPING CENTRE,533 CHOA CHU KANG STREET 51 DBS NTUC LIMBANG SHOPPING CENTRE SINGAPORE 680533,680533,17959.8063993668,41554.165410189,1.3920738867617,103.743099573442,103.743099573442,Limbang Shopping Centre
485,LIMBANG SHOPPING CENTRE,534,CHOA CHU KANG STREET 51,LIMBANG SHOPPING CENTRE,534 CHOA CHU KANG STREET 51 LIMBANG SHOPPING CENTRE SINGAPORE 680534,680534,17969.9814663809,41572.799016593,1.3922424057206,103.743190997915,103.743190997915,Limbang Shopping Centre
486,LIMBANG SHOPPING CENTRE,533A,CHOA CHU KANG STREET 51,LIMBANG SHOPPING CENTRE,533A CHOA CHU KANG STREET 51 LIMBANG SHOPPING CENTRE SINGAPORE 681533,681533,17991.8168503707,41507.1441277526,1.39164865474084,103.743387228295,103.743387228295,Limbang Shopping Centre
487,LIMBANG SHOPPING CENTRE,532,CHOA CHU KANG STREET 51,LIMBANG SHOPPING CENTRE,532 CHOA CHU KANG STREET 51 LIMBANG SHOPPING CENTRE SINGAPORE 680532,680532,18016.7291867808,41570.3563600387,1.39222033136152,103.743611063324,103.743611063324,Limbang Shopping Centre
488,LIMBANG SHOPPING CENTRE,533,CHOA CHU KANG STREET 51,LIMBANG SHOPPING CENTRE,533 CHOA CHU KANG STREET 51 LIMBANG SHOPPING CENTRE SINGAPORE 680533,680533,17960.1078382162,41553.4949440826,1.39206782341869,103.743102282335,103.743102282335,Limbang Shopping Centre
489,OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE,533,CHOA CHU KANG STREET 51,OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE,533 CHOA CHU KANG STREET 51 OCBC LIMBANG SHOPPING CENTRE - FAIRPRICE SINGAPORE 680533,680533,17965.9579735734,41552.5779149793,1.39205953217042,103.743154850655,103.743154850655,Limbang Shopping Centre
490,DBS LIMBANG SHOPPING CENTRE,533,CHOA CHU KANG STREET 51,DBS LIMBANG SHOPPING CENTRE,533 CHOA CHU KANG STREET 51 DBS LIMBANG SHOPPING CENTRE SINGAPORE 680533,680533,17959.8063993668,41554.165410189,1.3920738867617,103.743099573442,103.743099573442,Limbang Shopping Centre
491,SHAW THEATRES LOT ONE,21,CHOA CHU KANG AVENUE 4,SHAW THEATRES LOT ONE,21 CHOA CHU KANG AVENUE 4 SHAW THEATRES LOT ONE SINGAPORE 689812,689812,18197.8532250971,40779.6927296296,1.38506992325619,103.745238868238,103.745238868238,Lot One
492,"LOT ONE, SHOPPERS' MALL",21,CHOA CHU KANG AVENUE 4,"LOT ONE, SHOPPERS' MALL","21 CHOA CHU KANG AVENUE 4 LOT ONE, SHOPPERS' MALL SINGAPORE 689812",689812,18172.5792770851,40769.1529334113,1.38497459672379,103.745011766388,103.745011766388,Lot One
493,THE RAIL MALL,380,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,380 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678040,678040,20746.1224623229,37756.5542111527,1.35773050150178,103.768137724847,103.768137724847,Rail Mall
494,THE RAIL MALL,382,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,382 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678041,678041,20742.5854970859,37761.2089427598,1.35777259634625,103.768105941777,103.768105941777,Rail Mall
495,THE RAIL MALL,384,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,384 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678042,678042,20739.7690309333,37765.4593546428,1.3578110348449,103.768080632959,103.768080632959,Rail Mall
496,THE RAIL MALL,386,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,386 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678043,678043,20736.2947204215,37770.1093341764,1.35785308672775,103.768049412881,103.768049412881,Rail Mall
497,THE RAIL MALL,388,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,388 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678044,678044,20733.2959199352,37774.3563257754,1.35789149424937,103.768022465669,103.768022465669,Rail Mall
498,THE RAIL MALL,390,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,390 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678045,678045,20729.8811162803,37779.0305802338,1.35793376567949,103.767991780291,103.767991780291,Rail Mall
499,THE RAIL MALL,392,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,392 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678046,678046,20727.004901127,37783.0116978642,1.35796976876243,103.767965934651,103.767965934651,Rail Mall
500,THE RAIL MALL,394,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,394 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678047,678047,20723.5974525921,37787.5313131921,1.35801064169323,103.7679353154,103.7679353154,Rail Mall
501,THE RAIL MALL,396,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,396 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678048,678048,20720.8248750158,37791.7596597131,1.35804888064938,103.767910400949,103.767910400949,Rail Mall
502,THE RAIL MALL,398,UPPER BUKIT TIMAH ROAD,THE RAIL MALL,398 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678049,678049,20717.3627625024,37796.4555557799,1.35809134778511,103.767879290462,103.767879290462,Rail Mall
503,OCBC SUNSHINE PLACE,475,CHOA CHU KANG AVENUE 3,OCBC SUNSHINE PLACE,475 CHOA CHU KANG AVENUE 3 OCBC SUNSHINE PLACE SINGAPORE 680475,680475,17505.2381877424,39986.6035138089,1.37789727709418,103.739015486021,103.739015486021,Sunshine Place
504,DBS SUNSHINE PLACE,475,CHOA CHU KANG AVENUE 3,DBS SUNSHINE PLACE,475 CHOA CHU KANG AVENUE 3 DBS SUNSHINE PLACE SINGAPORE 680475,680475,17505.2381877424,39986.6035138089,1.37789727709418,103.739015486021,103.739015486021,Sunshine Place
505,SUNSHINE PLACE,475,CHOA CHU KANG AVENUE 3,SUNSHINE PLACE,475 CHOA CHU KANG AVENUE 3 SUNSHINE PLACE SINGAPORE 680475,680475,17505.2381877424,39986.603392737,1.37789727599928,103.739015486021,103.739015486021,Sunshine Place
506,UOB SUNSHINE PLACE,475,CHOA CHU KANG AVENUE 3,UOB SUNSHINE PLACE,475 CHOA CHU KANG AVENUE 3 UOB SUNSHINE PLACE SINGAPORE 680475,680475,17505.2381877424,39986.6035138089,1.37789727709418,103.739015486021,103.739015486021,Sunshine Place
507,TECK WHYE SHOPPING CENTRE,137,TECK WHYE LANE,TECK WHYE SHOPPING CENTRE,137 TECK WHYE LANE TECK WHYE SHOPPING CENTRE SINGAPORE 680137,680137,19004.1078333827,40224.3126699142,1.38004752975397,103.752483841199,103.752483841199,Teck Whye Shopping Centre
508,DBS WEST MALL,1,BUKIT BATOK CENTRAL LINK,DBS WEST MALL,1 BUKIT BATOK CENTRAL LINK DBS WEST MALL SINGAPORE 658713,658713,18630.0725866556,36943.3309141714,1.35037541626109,103.74912389291,103.74912389291,West Mall
509,CATHAY CINEPLEX WEST MALL,1,BUKIT BATOK CENTRAL LINK,CATHAY CINEPLEX WEST MALL,1 BUKIT BATOK CENTRAL LINK CATHAY CINEPLEX WEST MALL SINGAPORE 658713,658713,18640.083813074,36912.5610872842,1.35009714832628,103.74921385957,103.74921385957,West Mall
510,UOB WEST MALL,1,BUKIT BATOK CENTRAL LINK,UOB WEST MALL,1 BUKIT BATOK CENTRAL LINK UOB WEST MALL SINGAPORE 658713,658713,18623.428189138,36934.6420959607,1.35029683568301,103.749064191572,103.749064191572,West Mall
511,WEST MALL,1,BUKIT BATOK CENTRAL LINK,WEST MALL,1 BUKIT BATOK CENTRAL LINK WEST MALL SINGAPORE 658713,658713,18643.5269172937,36903.9429145474,1.35001920979845,103.749244800677,103.749244800677,West Mall
512,DBS NTUC YEW TEE POINT,21,CHOA CHU KANG NORTH 6,DBS NTUC YEW TEE POINT,21 CHOA CHU KANG NORTH 6 DBS NTUC YEW TEE POINT SINGAPORE 689578,689578,18349.1561864754,42108.1802022327,1.39708432396576,103.746598000147,103.746598000147,Yew Tee Point
513,UOB YEW TEE POINT,21,CHOA CHU KANG NORTH 6,UOB YEW TEE POINT,21 CHOA CHU KANG NORTH 6 UOB YEW TEE POINT SINGAPORE 689578,689578,18356.2918939041,42105.204496216,1.39705741516141,103.746662121143,103.746662121143,Yew Tee Point
514,YEW TEE SQUARE,623,CHOA CHU KANG STREET 62,YEW TEE SQUARE,623 CHOA CHU KANG STREET 62 YEW TEE SQUARE SINGAPORE 680623,680623,18432.2773969276,42244.9608574342,1.39832134529461,103.747344865384,103.747344865384,Yew Tee Square
515,YEW TEE SQUARE,624,CHOA CHU KANG STREET 62,YEW TEE SQUARE,624 CHOA CHU KANG STREET 62 YEW TEE SQUARE SINGAPORE 680624,680624,18403.3321240991,42214.6661470886,1.39804736153015,103.747084778932,103.747084778932,Yew Tee Square
516,UOB YEW TEE SQUARE,624,CHOA CHU KANG STREET 62,UOB YEW TEE SQUARE,624 CHOA CHU KANG STREET 62 UOB YEW TEE SQUARE SINGAPORE 680624,680624,18403.3320938312,42214.6660865527,1.39804736098268,103.74708477866,103.74708477866,Yew Tee Square
517,YEW TEE SQUARE,622,CHOA CHU KANG STREET 62,YEW TEE SQUARE,622 CHOA CHU KANG STREET 62 YEW TEE SQUARE SINGAPORE 680622,680622,18414.8746986175,42250.2780946698,1.39836942665376,103.747188486453,103.747188486453,Yew Tee Square
